timestamp,datetime,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather_main,weather_description,rain_1h
1683021600,2023-05-02T10:00:00,287.67,287.19,1026,77,283.69,40,10000,4.63,30,Clouds,scattered clouds,0.0
1682935200,2023-05-01T10:00:00,286.35,285.84,1019,81,283.16,100,10000,5.66,300,Rain,light rain,0.26
1682848800,2023-04-30T10:00:00,288.51,287.8,1021,65,281.97,0,10000,3.09,60,Clear,clear sky,0.0
1682762400,2023-04-29T10:00:00,285.88,285.35,1020,82,282.89,100,10000,2.57,340,Clouds,overcast clouds,0.0
1682676000,2023-04-28T10:00:00,290.64,290.59,1014,82,287.54,100,10000,5.66,260,Clouds,overcast clouds,0.0
1682589600,2023-04-27T10:00:00,289.26,288.49,1017,60,281.5,75,10000,3.09,100,Clouds,broken clouds,0.0
1682503200,2023-04-26T10:00:00,285.11,283.9,1018,59,277.36,100,10000,4.12,100,Clouds,overcast clouds,0.0
1682416800,2023-04-25T10:00:00,281.84,279.75,1017,79,278.41,100,10000,3.6,360,Rain,light rain,0.13
1682330400,2023-04-24T10:00:00,284.6,283.76,1013,75,280.33,100,10000,5.14,270,Rain,light rain,0.25
1682244000,2023-04-23T10:00:00,284.99,284.58,1003,90,283.4,100,10000,7.72,140,Rain,light rain,0.56
1682157600,2023-04-22T10:00:00,284.82,284.5,1006,94,283.89,100,4900,5.14,220,Mist,mist,0.0
1682071200,2023-04-21T10:00:00,282.31,281.31,1011,71,277.33,100,10000,2.06,100,Clouds,overcast clouds,0.0
1681984800,2023-04-20T10:00:00,284.56,283.04,1016,49,274.23,0,10000,6.17,20,Clear,clear sky,0.0
1681898400,2023-04-19T10:00:00,287.84,287.14,1020,68,282.0,0,10000,5.14,60,Clear,clear sky,0.0
1681812000,2023-04-18T10:00:00,285.7,284.81,1022,69,280.17,20,5000,5.14,20,Haze,haze,0.0
1681725600,2023-04-17T10:00:00,282.44,279.8,1026,82,279.53,100,8000,5.14,30,Clouds,overcast clouds,0.0
1681639200,2023-04-16T10:00:00,284.13,282.98,1026,65,277.81,0,10000,4.12,350,Clear,clear sky,0.0
1681552800,2023-04-15T10:00:00,282.07,279.14,1014,90,280.52,100,10000,5.66,320,Rain,light rain,0.52
1681466400,2023-04-14T10:00:00,282.1,278.53,1006,80,278.84,75,10000,7.72,150,Rain,light rain,0.47
1681380000,2023-04-13T10:00:00,284.28,283.02,1008,60,276.82,75,10000,5.66,230,Rain,light rain,0.13
1681293600,2023-04-12T10:00:00,283.91,282.92,1003,72,279.07,75,10000,8.75,250,Rain,light rain,0.14
1681207200,2023-04-11T10:00:00,284.28,283.35,1019,73,279.63,75,10000,5.14,250,Clouds,broken clouds,0.0
1681120800,2023-04-10T10:00:00,287.88,286.95,1017,59,279.96,75,10000,4.12,190,Clouds,broken clouds,0.0
1681034400,2023-04-09T10:00:00,287.73,286.81,1023,60,280.06,0,10000,2.57,130,Clear,clear sky,0.0
1680948000,2023-04-08T10:00:00,283.94,282.85,1025,68,278.28,75,10000,3.6,40,Clouds,broken clouds,0.0
1680861600,2023-04-07T10:00:00,284.64,283.62,1020,68,278.95,40,10000,4.12,350,Rain,light rain,0.17
1680775200,2023-04-06T10:00:00,283.17,282.39,1018,83,280.42,75,10000,5.14,240,Clouds,broken clouds,0.0
1680688800,2023-04-05T10:00:00,282.39,281.41,1023,48,272.1,0,10000,2.06,330,Clear,clear sky,0.0
1680602400,2023-04-04T10:00:00,280.7,277.22,1027,49,270.97,0,10000,6.17,70,Clear,clear sky,0.0
1680516000,2023-04-03T10:00:00,280.67,277.0,1027,65,274.52,20,10000,6.69,50,Clouds,few clouds,0.0
1680429600,2023-04-02T10:00:00,281.21,277.69,1021,86,279.01,100,10000,6.69,330,Clouds,overcast clouds,0.0
1680343200,2023-04-01T10:00:00,285.26,284.28,1007,67,279.32,100,10000,11.83,270,Clouds,overcast clouds,0.0
1680256800,2023-03-31T10:00:00,286.27,285.49,1000,71,281.14,75,7000,9.77,210,Rain,light rain,0.25
1680170400,2023-03-30T10:00:00,288.01,287.35,1014,69,282.38,75,10000,7.72,230,Clouds,broken clouds,0.0
1680084000,2023-03-29T10:00:00,288.71,288.25,1016,74,284.1,0,10000,5.14,180,Clear,clear sky,0.0
1679997600,2023-03-28T10:00:00,281.81,278.63,1026,55,273.28,0,10000,6.17,170,Clear,clear sky,0.0
1679911200,2023-03-27T10:00:00,281.09,277.9,1026,55,272.68,75,10000,5.66,340,Clouds,broken clouds,0.0
1679824800,2023-03-26T10:00:00,282.83,279.22,1005,76,278.81,100,10000,8.75,250,Rain,light rain,0.16
1679742000,2023-03-25T11:00:00,285.64,284.64,1014,65,279.25,75,10000,8.75,240,Clouds,broken clouds,0.0
1679655600,2023-03-24T11:00:00,287.31,286.48,1008,65,280.83,75,10000,9.26,220,Rain,light rain,0.1
1679569200,2023-03-23T11:00:00,287.67,287.03,1008,71,282.48,75,10000,7.72,200,Rain,light rain,0.1
1679482800,2023-03-22T11:00:00,284.27,283.76,1011,89,282.53,100,10000,6.17,210,Rain,light rain,0.49
1679396400,2023-03-21T11:00:00,286.35,285.63,1016,73,281.62,100,10000,4.63,220,Clouds,overcast clouds,0.0
1679310000,2023-03-20T11:00:00,285.88,284.8,1022,61,278.56,40,10000,4.63,220,Clouds,scattered clouds,0.0
1679223600,2023-03-19T11:00:00,282.96,280.26,1017,90,281.4,75,10000,5.66,300,Rain,moderate rain,1.4
1679137200,2023-03-18T11:00:00,288.14,287.52,1010,70,282.72,75,10000,7.72,200,Clouds,broken clouds,0.0
1679050800,2023-03-17T11:00:00,289.64,288.68,1007,51,279.48,0,10000,7.2,180,Clear,clear sky,0.0
1678964400,2023-03-16T11:00:00,285.77,284.45,1012,52,276.18,0,10000,5.66,150,Clear,clear sky,0.0
1678878000,2023-03-15T11:00:00,282.68,280.52,1019,67,276.86,75,10000,4.12,190,Rain,light rain,0.1
1678791600,2023-03-14T11:00:00,281.27,276.81,1007,74,276.92,75,10000,10.29,300,Rain,light rain,0.76
1678705200,2023-03-13T11:00:00,287.85,287.54,1002,83,285.0,100,10000,7.72,200,Rain,light rain,0.18
1678618800,2023-03-12T11:00:00,285.78,284.93,1015,70,280.46,100,10000,6.69,260,Clouds,overcast clouds,0.0
1678532400,2023-03-11T11:00:00,279.87,277.35,1011,69,274.59,100,10000,3.6,90,Clouds,overcast clouds,0.0
1678446000,2023-03-10T11:00:00,281.56,276.87,999,71,276.61,100,10000,11.83,270,Clouds,overcast clouds,0.0
1678359600,2023-03-09T11:00:00,286.57,285.93,1001,75,282.23,100,10000,7.72,200,Clouds,overcast clouds,0.0
1678273200,2023-03-08T11:00:00,286.77,286.43,993,86,284.47,75,10000,7.72,230,Clouds,broken clouds,0.0
1678186800,2023-03-07T11:00:00,280.44,276.71,1003,67,274.73,100,10000,6.69,240,Clouds,overcast clouds,0.0
1678100400,2023-03-06T11:00:00,279.43,276.52,1010,65,273.34,75,10000,4.12,290,Rain,light rain,0.25
1678014000,2023-03-05T11:00:00,279.36,277.87,1020,77,275.63,100,10000,2.06,340,Clouds,overcast clouds,0.0
1677927600,2023-03-04T11:00:00,277.64,274.03,1028,74,273.42,100,10000,4.63,50,Clouds,overcast clouds,0.0
1677841200,2023-03-03T11:00:00,278.01,274.49,1024,75,273.96,20,7000,4.63,360,Clouds,few clouds,0.0
1677754800,2023-03-02T11:00:00,277.24,274.14,1021,64,271.29,0,10000,3.6,320,Clear,clear sky,0.0
1677668400,2023-03-01T11:00:00,276.72,272.16,1024,59,269.89,0,10000,6.17,40,Clear,clear sky,0.0
1677582000,2023-02-28T11:00:00,276.78,272.23,1028,56,269.32,0,10000,6.17,40,Clear,clear sky,0.0
1677495600,2023-02-27T11:00:00,276.72,270.91,1026,50,267.94,0,10000,9.77,50,Clear,clear sky,0.0
1677409200,2023-02-26T11:00:00,276.52,270.36,1021,51,268.01,75,10000,10.8,40,Clouds,broken clouds,0.0
1677322800,2023-02-25T11:00:00,279.97,276.49,1013,67,274.28,40,10000,5.66,50,Clouds,scattered clouds,0.0
1677236400,2023-02-24T11:00:00,281.6,278.96,1011,76,277.62,75,10000,4.63,50,Clouds,broken clouds,0.0
1677150000,2023-02-23T11:00:00,281.05,279.08,1016,84,278.52,100,10000,3.09,20,Clouds,overcast clouds,0.0
1677063600,2023-02-22T11:00:00,282.54,280.35,1014,89,280.82,100,5000,4.12,230,Mist,mist,0.0
1676977200,2023-02-21T11:00:00,284.46,283.6,1020,75,280.2,0,10000,1.03,0,Clear,clear sky,0.0
1676890800,2023-02-20T11:00:00,283.29,282.4,1029,78,279.63,0,10000,3.09,240,Clear,clear sky,0.0
1676804400,2023-02-19T11:00:00,284.56,283.53,1030,68,278.87,100,10000,5.7,300,Clouds,overcast clouds,0.0
1676718000,2023-02-18T11:00:00,284.93,283.99,1029,70,279.64,100,10000,7.2,270,Clouds,overcast clouds,0.0
1676631600,2023-02-17T11:00:00,286.22,285.85,1028,87,284.11,100,10000,6.7,230,Clouds,overcast clouds,0.0
1676545200,2023-02-16T11:00:00,282.76,280.87,1027,84,280.19,100,10000,3.6,170,Clouds,overcast clouds,0.0
1676458800,2023-02-15T11:00:00,280.91,280.2,1027,77,277.14,97,6000,1.54,0,Mist,mist,0.0
1676372400,2023-02-14T11:00:00,280.84,279.6,1033,79,277.43,0,7000,2.06,110,Mist,mist,0.0
1676286000,2023-02-13T11:00:00,280.87,279.6,1035,80,277.64,0,10000,2.1,140,Clear,clear sky,0.0
1676199600,2023-02-12T11:00:00,281.88,279.53,1037,78,278.26,100,10000,4.12,50,Clouds,overcast clouds,0.0
1676113200,2023-02-11T11:00:00,281.27,280.61,1038,80,278.03,100,10000,1.54,60,Mist,mist,0.0
1676026800,2023-02-10T11:00:00,281.01,279.03,1040,69,275.68,100,10000,3.1,240,Clouds,overcast clouds,0.0
1675940400,2023-02-09T11:00:00,277.65,275.83,1034,59,270.67,0,10000,2.1,170,Clear,clear sky,0.0
1675854000,2023-02-08T11:00:00,276.75,273.54,1035,56,269.3,0,10000,3.6,70,Clear,clear sky,0.0
1675767600,2023-02-07T11:00:00,276.83,272.77,1037,66,271.32,0,10000,5.14,70,Clear,clear sky,0.0
1675681200,2023-02-06T11:00:00,277.92,274.13,1040,79,274.59,20,10000,5.14,20,Clouds,few clouds,0.0
1675594800,2023-02-05T11:00:00,281.33,277.39,1042,74,276.98,75,10000,8.23,20,Clouds,broken clouds,0.0
1675508400,2023-02-04T11:00:00,282.26,280.85,1038,94,281.35,100,2900,2.6,340,Drizzle,drizzle,0.46
1675422000,2023-02-03T11:00:00,282.19,279.48,1035,84,279.63,100,10000,5.14,260,Clouds,overcast clouds,0.0
1675335600,2023-02-02T11:00:00,281.86,279.28,1032,76,277.87,100,10000,4.63,250,Clouds,overcast clouds,0.0
1675249200,2023-02-01T11:00:00,281.95,278.97,1030,69,276.58,75,10000,5.7,250,Clouds,broken clouds,0.0
1675162800,2023-01-31T11:00:00,279.72,276.87,1030,81,276.7,100,10000,4.12,240,Clouds,overcast clouds,0.0
1675076400,2023-01-30T11:00:00,280.08,276.42,1027,92,278.87,100,10000,6.2,250,Mist,mist,0.0
1674990000,2023-01-29T11:00:00,276.26,274.89,1031,75,272.37,40,10000,1.54,0,Clouds,scattered clouds,0.0
1674903600,2023-01-28T11:00:00,276.68,271.89,1030,75,272.73,100,10000,6.7,50,Clouds,overcast clouds,0.0
1674817200,2023-01-27T11:00:00,278.05,273.64,1025,75,274.0,100,10000,6.7,20,Clouds,overcast clouds,0.0
1674730800,2023-01-26T11:00:00,275.54,274.06,1025,94,274.67,100,2900,1.54,350,Mist,mist,0.0
1674644400,2023-01-25T11:00:00,273.86,270.02,1034,92,272.76,100,9000,3.6,10,Mist,mist,0.0
1674558000,2023-01-24T11:00:00,275.53,271.41,1036,85,273.27,100,10000,4.63,30,Clouds,overcast clouds,0.0
1674471600,2023-01-23T11:00:00,275.3,270.59,1034,83,272.77,100,10000,5.66,30,Clouds,overcast clouds,0.0
1674385200,2023-01-22T11:00:00,274.19,269.11,1033,79,271.22,100,10000,5.81,45,Clouds,overcast clouds,0.0
1674298800,2023-01-21T11:00:00,274.84,269.33,1029,78,271.62,40,10000,7.2,30,Clouds,scattered clouds,0.0
1674212400,2023-01-20T11:00:00,276.29,272.11,1020,85,274.02,75,10000,5.1,250,Clouds,broken clouds,0.0
1674126000,2023-01-19T11:00:00,275.46,271.97,1009,92,274.3,100,10000,3.6,150,Clouds,overcast clouds,0.0
1674039600,2023-01-18T11:00:00,276.54,272.14,1001,75,272.61,20,10000,5.7,270,Clouds,few clouds,0.0
1673953200,2023-01-17T11:00:00,276.81,273.29,986,91,275.48,100,10000,4.12,30,Rain,light rain,0.32
1673866800,2023-01-16T11:00:00,278.58,272.63,983,88,276.75,100,10000,12.9,290,Rain,light rain,0.51
1673780400,2023-01-15T11:00:00,280.86,276.5,1010,72,276.14,40,10000,9.3,230,Clouds,scattered clouds,0.0
1673694000,2023-01-14T11:00:00,284.25,283.74,1010,89,282.51,100,10000,9.8,190,Rain,light rain,0.75
1673607600,2023-01-13T11:00:00,283.37,282.46,1017,77,279.52,100,10000,8.23,240,Clouds,overcast clouds,0.0
1673521200,2023-01-12T11:00:00,283.86,283.34,1017,90,282.29,100,10000,7.2,220,Drizzle,light intensity drizzle,0.4
1673434800,2023-01-11T11:00:00,283.7,282.93,1018,81,280.58,40,10000,5.7,250,Clouds,scattered clouds,0.0
1673348400,2023-01-10T11:00:00,279.55,275.94,1020,93,278.5,100,10000,5.7,160,Rain,light rain,0.23
1673262000,2023-01-09T11:00:00,281.5,277.61,1006,73,276.95,75,10000,8.23,260,Clouds,broken clouds,0.0
1673175600,2023-01-08T11:00:00,282.92,279.74,1003,81,279.82,75,10000,7.2,190,Clouds,broken clouds,0.0
1673089200,2023-01-07T11:00:00,282.88,279.54,1011,75,278.67,40,10000,7.72,170,Clouds,scattered clouds,0.0
1673002800,2023-01-06T11:00:00,284.87,284.37,1022,87,282.78,100,10000,5.14,220,Clouds,overcast clouds,0.0
1672916400,2023-01-05T11:00:00,286.63,286.33,1026,88,284.68,100,10000,4.12,230,Drizzle,light intensity drizzle,0.0
1672830000,2023-01-04T11:00:00,285.12,284.72,1025,90,283.53,100,10000,7.72,210,Drizzle,light intensity drizzle,0.0
1672743600,2023-01-03T11:00:00,280.4,277.72,1030,95,279.65,100,10000,4.1,210,Fog,fog,0.0
1672657200,2023-01-02T11:00:00,283.74,283.23,1021,91,282.33,100,10000,5.14,230,Rain,light rain,0.33
1672570800,2023-01-01T11:00:00,286.41,285.83,1018,78,282.66,100,10000,5.14,170,Rain,light rain,0.16
1672484400,2022-12-31T11:00:00,288.83,288.36,1013,73,284.01,0,10000,9.26,190,Clear,clear sky,0.0
1672398000,2022-12-30T11:00:00,283.19,282.68,1004,93,282.11,100,10000,10.8,180,Rain,light rain,0.25
1672311600,2022-12-29T11:00:00,283.83,282.99,1011,78,280.16,75,10000,6.69,220,Clouds,broken clouds,0.0
1672225200,2022-12-28T11:00:00,283.7,282.98,1015,83,280.94,100,10000,8.23,190,Clouds,overcast clouds,0.0
1672138800,2022-12-27T11:00:00,280.49,278.41,1029,81,277.45,0,10000,3.09,160,Clear,clear sky,0.0
1672052400,2022-12-26T11:00:00,284.92,284.35,1020,84,282.31,75,10000,6.17,240,Clouds,broken clouds,0.0
1671966000,2022-12-25T11:00:00,284.39,283.92,1011,90,282.81,0,10000,5.14,170,Rain,light rain,0.12
1671879600,2022-12-24T11:00:00,284.35,283.82,1016,88,282.44,100,10000,4.63,220,Clouds,overcast clouds,0.0
1671793200,2022-12-23T11:00:00,287.71,287.6,1007,91,286.26,100,10000,8.75,240,Rain,moderate rain,1.98
1671706800,2022-12-22T11:00:00,285.56,285.08,1011,85,283.11,100,10000,6.17,210,Clouds,overcast clouds,0.0
1671620400,2022-12-21T11:00:00,282.82,280.47,1014,90,281.26,100,10000,4.63,210,Clouds,overcast clouds,0.0
1671534000,2022-12-20T11:00:00,284.14,283.59,1013,88,282.23,100,10000,4.63,190,Rain,light rain,0.48
1671447600,2022-12-19T11:00:00,282.38,279.93,1019,80,279.11,0,10000,4.63,170,Clear,clear sky,0.0
1671361200,2022-12-18T11:00:00,270.94,266.06,1023,87,269.29,100,8000,4.12,150,Clouds,overcast clouds,0.0
1671274800,2022-12-17T11:00:00,271.8,268.45,1026,92,270.8,100,5000,2.57,100,Mist,mist,0.0
1671188400,2022-12-16T11:00:00,273.97,269.47,1016,91,272.73,100,4700,4.63,40,Mist,mist,0.0
1671102000,2022-12-15T11:00:00,273.77,268.66,1007,73,269.91,0,9000,5.66,30,Clear,clear sky,0.0
1671015600,2022-12-14T11:00:00,274.3,270.56,1002,82,271.76,100,10000,3.6,10,Clouds,overcast clouds,0.0
1670929200,2022-12-13T11:00:00,272.45,267.92,1006,71,268.38,0,10000,4.12,60,Clear,clear sky,0.0
1670842800,2022-12-12T11:00:00,271.99,267.36,1011,87,270.32,100,6000,4.12,80,Clouds,overcast clouds,0.0
1670756400,2022-12-11T11:00:00,271.88,268.04,1011,92,270.88,100,9000,3.09,190,Clouds,overcast clouds,0.0
1670670000,2022-12-10T11:00:00,275.92,273.34,1013,85,273.65,100,10000,2.57,270,Clouds,overcast clouds,0.0
1670583600,2022-12-09T11:00:00,274.5,271.66,1006,85,272.36,20,8000,2.57,330,Clouds,few clouds,0.0
1670497200,2022-12-08T11:00:00,276.54,274.58,1011,87,274.59,100,10000,2.06,200,Clouds,overcast clouds,0.0
1670410800,2022-12-07T11:00:00,277.4,274.69,1021,92,276.22,100,8000,3.09,330,Rain,light rain,0.25
1670324400,2022-12-06T11:00:00,276.87,274.47,1022,96,276.29,100,1200,2.57,320,Mist,mist,0.0
1670238000,2022-12-05T11:00:00,275.09,273.55,1021,92,273.93,100,7000,1.54,330,Mist,mist,0.0
1670151600,2022-12-04T11:00:00,276.85,272.79,1013,85,274.57,100,9000,5.14,70,Clouds,overcast clouds,0.0
1670065200,2022-12-03T11:00:00,276.63,271.83,1016,85,274.35,100,10000,6.69,50,Clouds,overcast clouds,0.0
1669978800,2022-12-02T11:00:00,278.17,275.02,1021,87,276.19,100,4600,4.02,43,Mist,mist,0.0
1669892400,2022-12-01T11:00:00,278.59,274.54,1026,86,276.44,100,10000,6.17,360,Clouds,overcast clouds,0.0
1669806000,2022-11-30T11:00:00,279.69,276.84,1024,87,277.68,75,10000,4.12,30,Clouds,broken clouds,0.0
1669719600,2022-11-29T11:00:00,279.91,279.91,1020,93,278.86,100,10000,1.03,0,Clouds,overcast clouds,0.0
1669633200,2022-11-28T11:00:00,283.34,282.71,1012,88,281.44,20,10000,4.12,240,Clouds,few clouds,0.0
1669546800,2022-11-27T11:00:00,280.76,278.15,1019,90,279.23,75,7000,4.12,160,Rain,light rain,0.25
1669460400,2022-11-26T11:00:00,280.29,277.58,1030,95,279.54,100,8000,4.12,150,Fog,fog,0.0
1669374000,2022-11-25T11:00:00,283.41,282.79,1020,88,281.51,20,10000,4.12,250,Clouds,few clouds,0.0
1669287600,2022-11-24T11:00:00,283.76,283.1,1013,85,281.35,0,10000,5.14,180,Clear,clear sky,0.0
1669201200,2022-11-23T11:00:00,281.27,278.13,996,94,280.36,100,4700,5.66,180,Rain,moderate rain,2.54
1669114800,2022-11-22T11:00:00,282.97,279.28,997,78,279.32,75,10000,9.26,230,Clouds,broken clouds,0.0
1669028400,2022-11-21T11:00:00,280.93,277.34,1000,91,279.55,100,10000,6.69,150,Clouds,overcast clouds,0.0
1668942000,2022-11-20T11:00:00,280.63,277.53,1012,91,279.26,100,10000,5.14,210,Drizzle,light intensity drizzle,0.25
1668855600,2022-11-19T11:00:00,282.08,280.32,1013,85,279.7,0,10000,3.09,300,Clear,clear sky,0.0
1668769200,2022-11-18T11:00:00,284.26,283.52,1006,80,280.94,100,10000,5.14,240,Clouds,overcast clouds,0.0
1668682800,2022-11-17T11:00:00,285.78,285.16,993,79,282.24,100,10000,7.72,220,Clouds,overcast clouds,0.0
1668596400,2022-11-16T11:00:00,285.47,284.95,999,84,282.85,100,10000,6.69,200,Clouds,overcast clouds,0.0
1668510000,2022-11-15T11:00:00,284.54,284.08,1003,90,282.96,100,10000,5.14,150,Rain,light rain,0.25
1668423600,2022-11-14T11:00:00,281.14,279.19,1012,96,280.54,100,8000,3.09,180,Fog,fog,0.0
1668337200,2022-11-13T11:00:00,284.93,284.38,1020,85,282.49,0,10000,1.54,60,Clear,clear sky,0.0
1668250800,2022-11-12T11:00:00,285.61,285.24,1029,89,283.85,0,10000,1.03,0,Fog,fog,0.0
1668164400,2022-11-11T11:00:00,283.18,282.56,1031,89,281.45,100,10000,4.12,150,Clouds,overcast clouds,0.0
1668078000,2022-11-10T11:00:00,284.29,283.76,1027,88,282.38,0,10000,4.12,160,Clear,clear sky,0.0
1667991600,2022-11-09T11:00:00,287.2,286.72,1012,79,283.62,100,10000,5.66,240,Clouds,overcast clouds,0.0
1667905200,2022-11-08T11:00:00,288.81,288.36,1007,74,284.2,75,10000,7.72,180,Clouds,broken clouds,0.0
1667818800,2022-11-07T11:00:00,288.17,287.89,1014,83,285.31,100,10000,7.2,220,Clouds,overcast clouds,0.0
1667732400,2022-11-06T11:00:00,282.29,279.81,1010,91,280.9,100,6000,4.63,180,Rain,moderate rain,1.52
1667646000,2022-11-05T11:00:00,284.78,284.06,1021,79,281.27,0,10000,3.6,210,Clear,clear sky,0.0
1667559600,2022-11-04T11:00:00,284.33,283.57,1007,79,280.83,75,10000,5.14,330,Rain,moderate rain,0.38
1667473200,2022-11-03T11:00:00,287.53,286.9,1006,72,282.55,0,10000,7.2,180,Rain,light rain,0.17
1667386800,2022-11-02T11:00:00,286.92,286.36,1024,77,282.96,0,10000,5.14,200,Clear,clear sky,0.0
1667300400,2022-11-01T11:00:00,288.61,288.04,1018,70,283.17,20,10000,7.2,190,Clouds,few clouds,0.0
1667214000,2022-10-31T11:00:00,290.85,290.71,1014,78,286.97,0,10000,3.6,100,Clear,clear sky,0.0
1667127600,2022-10-30T11:00:00,290.95,290.67,1018,72,285.84,0,10000,3.6,230,Rain,light rain,0.1
1667037600,2022-10-29T10:00:00,292.68,292.54,1017,71,287.29,0,10000,3.09,130,Clear,clear sky,0.0
1666951200,2022-10-28T10:00:00,292.96,292.8,1019,69,287.11,0,10000,4.63,200,Clear,clear sky,0.0
1666864800,2022-10-27T10:00:00,290.48,290.33,1019,79,286.81,0,10000,4.12,170,Clear,clear sky,0.0
1666778400,2022-10-26T10:00:00,291.93,291.85,1018,76,287.61,0,10000,4.12,220,Clear,clear sky,0.0
1666692000,2022-10-25T10:00:00,289.62,289.31,1017,76,285.38,20,10000,3.6,180,Clouds,few clouds,0.0
1666605600,2022-10-24T10:00:00,290.17,289.96,1011,78,286.31,100,10000,7.2,220,Clouds,overcast clouds,0.0
1666519200,2022-10-23T10:00:00,292.52,292.44,1006,74,287.77,0,10000,6.69,160,Clear,clear sky,0.0
1666432800,2022-10-22T10:00:00,290.76,290.64,1014,79,287.08,0,10000,2.57,200,Clear,clear sky,0.0
1666346400,2022-10-21T10:00:00,290.51,290.68,1008,91,289.03,100,10000,5.66,160,Clouds,overcast clouds,0.0
1666260000,2022-10-20T10:00:00,291.39,291.46,1011,84,288.64,20,10000,5.66,180,Clouds,few clouds,0.0
1666173600,2022-10-19T10:00:00,290.98,291.09,1019,87,288.79,75,10000,5.14,90,Clouds,broken clouds,0.0
1666087200,2022-10-18T10:00:00,290.5,290.69,1027,92,289.19,100,10000,2.57,50,Clouds,overcast clouds,0.0
1666000800,2022-10-17T10:00:00,291.49,291.7,1020,89,289.65,75,10000,5.14,210,Rain,light rain,0.25
1665914400,2022-10-16T10:00:00,290.36,290.28,1015,82,287.26,100,10000,3.09,140,Clouds,overcast clouds,0.0
1665828000,2022-10-15T10:00:00,290.99,291.13,1008,88,288.98,100,10000,7.2,250,Rain,light rain,0.36
1665741600,2022-10-14T10:00:00,288.16,288.12,1014,92,286.87,100,10000,4.12,230,Rain,moderate rain,1.67
1665655200,2022-10-13T10:00:00,287.69,287.34,1020,82,284.66,100,10000,4.63,210,Rain,moderate rain,1.23
1665568800,2022-10-12T10:00:00,287.86,287.29,1024,73,283.08,0,10000,1.03,0,Clear,clear sky,0.0
1665482400,2022-10-11T10:00:00,286.41,285.62,1026,70,281.06,0,10000,4.63,40,Clear,clear sky,0.0
1665396000,2022-10-10T10:00:00,288.53,288.26,1016,82,285.48,0,10000,4.63,230,Clear,clear sky,0.0
1665309600,2022-10-09T10:00:00,287.46,286.7,1020,67,281.42,0,10000,3.09,140,Clear,clear sky,0.0
1665223200,2022-10-08T10:00:00,288.84,288.29,1025,70,283.39,20,10000,3.09,340,Clouds,few clouds,0.0
1665136800,2022-10-07T10:00:00,289.39,288.77,1025,65,282.81,0,10000,1.54,0,Clear,clear sky,0.0
1665050400,2022-10-06T10:00:00,289.12,288.57,1032,69,283.44,0,10000,2.57,310,Clear,clear sky,0.0
1664964000,2022-10-05T10:00:00,289.83,289.59,1019,78,285.98,75,10000,7.72,210,Clouds,broken clouds,0.0
1664877600,2022-10-04T10:00:00,288.72,288.34,1022,77,284.71,20,7000,2.57,110,Clouds,few clouds,0.0
1664791200,2022-10-03T10:00:00,284.88,284.62,1028,96,284.26,100,10000,2.57,80,Mist,mist,0.0
1664704800,2022-10-02T10:00:00,291.83,291.89,1019,82,288.7,100,10000,6.17,230,Clouds,overcast clouds,0.0
1664618400,2022-10-01T10:00:00,289.91,289.73,1012,80,286.44,100,10000,6.17,260,Clouds,overcast clouds,0.0
1664532000,2022-09-30T10:00:00,287.99,287.25,1013,66,281.71,0,10000,2.57,230,Clear,clear sky,0.0
1664445600,2022-09-29T10:00:00,285.61,285.05,1003,82,282.63,75,10000,3.09,40,Clouds,broken clouds,0.0
1664359200,2022-09-28T10:00:00,286.51,285.76,1001,71,281.37,75,10000,4.63,300,Clouds,broken clouds,0.0
1664272800,2022-09-27T10:00:00,286.39,285.91,1005,82,283.39,75,10000,5.14,250,Clouds,broken clouds,0.0
1664186400,2022-09-26T10:00:00,287.66,286.84,1006,64,280.94,100,10000,8.23,230,Clouds,overcast clouds,0.0
1664100000,2022-09-25T10:00:00,288.66,287.89,1017,62,281.42,0,10000,5.14,50,Clear,clear sky,0.0
1664013600,2022-09-24T10:00:00,287.26,287.1,1013,91,285.81,100,10000,0.51,0,Rain,light rain,0.11
1663927200,2022-09-23T10:00:00,289.59,288.93,1017,63,282.53,0,10000,1.54,0,Clear,clear sky,0.0
1663840800,2022-09-22T10:00:00,289.85,288.96,1022,53,280.23,0,10000,3.09,70,Clear,clear sky,0.0
1663754400,2022-09-21T10:00:00,289.03,288.32,1025,63,282.0,0,10000,4.12,50,Clear,clear sky,0.0
1663668000,2022-09-20T10:00:00,287.1,286.35,1026,69,281.51,100,10000,2.06,350,Clouds,overcast clouds,0.0
1663581600,2022-09-19T10:00:00,288.83,287.94,1024,57,280.35,20,10000,3.09,340,Clouds,few clouds,0.0
1663495200,2022-09-18T10:00:00,289.86,289.02,1022,55,280.79,0,10000,5.14,300,Clear,clear sky,0.0
1663408800,2022-09-17T10:00:00,287.78,286.81,1022,58,279.62,40,10000,5.66,10,Clouds,scattered clouds,0.0
1663322400,2022-09-16T10:00:00,289.61,288.93,1016,62,282.32,100,10000,3.09,360,Clouds,overcast clouds,0.0
1663236000,2022-09-15T10:00:00,292.26,291.95,1012,66,285.77,0,10000,2.57,340,Clear,clear sky,0.0
1663149600,2022-09-14T10:00:00,296.81,297.14,1006,73,291.69,20,10000,4.63,190,Clouds,few clouds,0.0
1663063200,2022-09-13T10:00:00,295.88,296.06,1008,71,290.35,100,10000,3.6,90,Rain,light rain,0.65
